model,sb,day,time,trial,nEntropy,nnmp,vacuity,dissonance,overall
ecnn2,1,2,PM,11,0.6309137407362578,0.6366444955002938,0.630660110255979,0.5124702771514753,0.6310110103497437
ecnn2,1,2,PM,12,0.5437797756094489,0.5460419430350424,0.5458346788522267,0.36022812270155524,0.5437797756094489
ecnn2,1,3,AM,1,0.5712549537598249,0.5754955403402934,0.5714828316424351,0.4678885841502264,0.5712549537598249
ecnn2,1,3,AM,2,0.5861974250040988,0.5828017585496632,0.5826631185950178,0.4665250751143124,0.5861974250040988
ecnn2,1,3,AM,3,0.5962669059523983,0.5972130967363094,0.5987209487260674,0.4405694515764113,0.5962669059523983
ecnn2,1,3,AM,4,0.5011564789162839,0.5022273213861403,0.5025295569058951,0.4237909126254844,0.5011564789162839
ecnn2,1,3,AM,5,0.6028110226267374,0.6047723621150073,0.6020466463913527,0.4389976890016247,0.6028110226267374
ecnn2,1,3,AM,6,0.5735771735210838,0.5778149486089955,0.5770948553948219,0.4707340591515738,0.5735771735210838
ecnn2,1,3,AM,7,0.6141351170920445,0.6152541249613325,0.6153046320546678,0.44693137523909104,0.6141351170920445
ecnn2,1,3,AM,8,0.5549583258877413,0.5536406986382857,0.5513588176228901,0.4484151358250034,0.5549583258877413
ecnn2,1,3,AM,9,0.5981256431317509,0.6008081264966787,0.6010112809648853,0.4618878440823985,0.5981256431317509
ecnn2,1,3,AM,10,0.5026453316844925,0.4966041204296698,0.4942629631845199,0.4550297916896501,0.5026453316844925
ecnn2,1,3,AM,11,0.6071303971830653,0.6024056354935955,0.6027972509244302,0.4073947291194784,0.6071303971830653
ecnn2,1,3,AM,12,0.5273195228868015,0.5329888667478637,0.5327328604160706,0.4027538549972017,0.5273248307227851
ecnn2,1,3,PM,1,0.6007951899981662,0.5935826511990415,0.5952049581732061,0.4606444839718089,0.6007951899981662
ecnn2,1,3,PM,2,0.5926444483418415,0.586428698279183,0.5840057226391129,0.5026413414078875,0.5926444483418415
ecnn2,1,3,PM,3,0.6214854135026284,0.619338830688823,0.6224215359688454,0.3197691795593877,0.6211384347029429
ecnn2,1,3,PM,4,0.6089519073677638,0.6022975880555691,0.6025300514764764,0.45863636793607704,0.6089519073677638
ecnn2,1,3,PM,5,0.6728034811123746,0.6668971445322756,0.6677012005120272,0.4748687272551996,0.6728034811123746
ecnn2,1,3,PM,6,0.5272786932780793,0.5243154604451327,0.5254209414217693,0.5003301374479227,0.5272786932780793
ecnn2,1,3,PM,7,0.5705074691725242,0.5773255892040696,0.5802032205512784,0.4065227995404991,0.5705555204348389
ecnn2,1,3,PM,8,0.5509755922119638,0.5512082604119963,0.5515669623012618,0.39865995036953655,0.5509755922119638
ecnn2,1,3,PM,9,0.6338282773256935,0.634335044085447,0.6351165173471709,0.526810231281278,0.6338282773256935
ecnn2,1,3,PM,10,0.6302869346728975,0.6296420319613966,0.6333008035795071,0.4561870462631261,0.6302869346728975
ecnn2,1,3,PM,11,0.6476356741186665,0.6469603731474165,0.6496242846275676,0.4754631359055642,0.6476356741186665
ecnn2,1,3,PM,12,0.6137487930817975,0.6124083729175861,0.6131430823743043,0.3713818728210008,0.6137487930817975
ecnn2,1,4,AM,1,0.5989292348011231,0.6090819878535604,0.6091568497695734,0.4828393513110628,0.5989292348011231
ecnn2,1,4,AM,2,0.5422744834949257,0.5430598927780006,0.5418953895328467,0.4139263246959899,0.5422744834949257
ecnn2,1,4,AM,3,0.6272244435868661,0.6303739930366486,0.6308972946656258,0.4853743008015428,0.6272244435868661
ecnn2,1,4,AM,4,0.55534644526597,0.5498549212952485,0.5475413954658093,0.4837231259875474,0.55534644526597
ecnn2,1,4,AM,5,0.6849922416691983,0.6902990354146327,0.6949837616498278,0.4870790403293278,0.68498891191454
ecnn2,1,4,AM,6,0.6234024464004849,0.6231681699667851,0.6229049091624731,0.5005598018777293,0.6234024464004849
ecnn2,1,4,AM,7,0.6528269098038774,0.6543304274239056,0.6554094467731543,0.5221754495185711,0.6528269098038774
ecnn2,1,4,AM,8,0.6024945532919862,0.6041899835510445,0.6032169826204484,0.5145744976236735,0.6024945532919862
ecnn2,1,4,AM,9,0.6561563341803549,0.6594897348972251,0.6606473212246429,0.4861354973351517,0.6561563341803549
ecnn2,1,4,AM,10,0.5685670967741722,0.5722009378319974,0.5717339727504529,0.5187893846502476,0.5685670967741722
ecnn2,1,4,AM,11,0.7054314509535059,0.706576358464053,0.7076960189066008,0.527484527627867,0.7054314509535059
ecnn2,1,4,AM,12,0.5517095755568125,0.5532925164747265,0.5525400271475108,0.4303576082208053,0.5517095755568125
ecnn2,1,4,PM,1,0.6481556900838822,0.6533548172040456,0.6523765780868682,0.5554262263494171,0.6481556900838822
ecnn2,1,4,PM,2,0.5249081215891439,0.530830674901926,0.5303120969972807,0.4332582695313216,0.5249081215891439
ecnn2,1,4,PM,3,0.7159645920701287,0.7171911613388703,0.717846628402842,0.5841462796552563,0.7159645920701287
ecnn2,1,4,PM,4,0.5659124904117914,0.5781911648155998,0.5791756194179879,0.3916792642992495,0.5659124904117914
ecnn2,1,4,PM,5,0.6257940914389795,0.6313500989912836,0.6322434804463918,0.5391970186540282,0.6257940914389795
ecnn2,1,4,PM,6,0.5360354129469606,0.5454132564822489,0.5447182439831971,0.4891756105705454,0.5360354129469606
ecnn2,1,4,PM,7,0.6918284281410082,0.6934304632016951,0.6909865392078461,0.6639821439160172,0.6918284281410082
ecnn2,1,4,PM,8,0.5223727122449561,0.5230933851130802,0.5206872841891884,0.4603546708511786,0.5223727122449561
ecnn2,1,4,PM,9,0.7017759111249108,0.7020657215867271,0.7017209024011727,0.5702067814435451,0.7017759111249108
ecnn2,1,4,PM,10,0.5107933348501598,0.5152780342275917,0.5144097108189751,0.5022289347281123,0.5107933348501598
ecnn2,1,4,PM,11,0.6090723742522713,0.6124772733096495,0.6107593215879903,0.5373189299480015,0.6090723742522713
ecnn2,1,4,PM,12,0.5050682363134523,0.507686228156105,0.5058276087659563,0.4624748666038694,0.5050682363134523
ecnn2,1,5,AM,1,0.5541561918872812,0.5563789911191653,0.5568479521174295,0.3462111183226463,0.5541561918872812
ecnn2,1,5,AM,2,0.4552364928641686,0.4630224199408178,0.4610369020638008,0.4304551074460156,0.4552364928641686
ecnn2,1,5,AM,3,0.5904428381406823,0.5916858417254041,0.59067227220618,0.3953507107198034,0.5904428381406823
ecnn2,1,5,AM,4,0.4990263434565249,0.5065318703547699,0.5045373764852347,0.4304485649506413,0.4990263434565249
ecnn2,1,5,AM,5,0.4832201438193738,0.4866228992778133,0.4845867560361021,0.3820833042142509,0.4832201438193738
ecnn2,1,5,AM,6,0.5091949317168981,0.5116254068729444,0.5106082169749825,0.36496739421914814,0.5091949317168981
ecnn2,1,5,AM,7,0.5470962763408854,0.5477640462027891,0.5469856571162294,0.4448614277332312,0.5470962763408854
ecnn2,1,5,AM,8,0.4684905671710858,0.4690011487679509,0.4699551929170993,0.3615632477241911,0.4685030838013766
ecnn2,1,5,AM,9,0.5574412737737989,0.5623968770311619,0.5621245231900343,0.4676308791276002,0.5574412737737989
ecnn2,1,5,AM,10,0.5925294665785698,0.5926160334247057,0.5903033479943929,0.4021169578568428,0.5925294665785698
ecnn2,1,5,AM,11,0.5699910301234256,0.5712021072762358,0.5709068732505469,0.4308793622657285,0.5699910301234256
ecnn2,1,5,AM,12,0.5101380208009357,0.5098683319820301,0.5101375996069908,0.4147682839981193,0.5101380208009357
ecnn2,1,5,PM,1,0.5604476710479837,0.5659816285723882,0.5674974187498099,0.4584489244548828,0.5604476710479837
ecnn2,1,5,PM,2,0.6060730978926903,0.6067335523782215,0.6059751481877252,0.5821816689585595,0.6060730978926903
ecnn2,1,5,PM,3,0.5463392758406852,0.5464303641417648,0.5434482594543917,0.5937650531074231,0.5463392758406852
ecnn2,1,5,PM,4,0.5290327806042202,0.5328802340232075,0.5286508645897514,0.516346370968813,0.5290327806042202
ecnn2,1,5,PM,5,0.6230447289452925,0.6223181307339151,0.6213251951732737,0.4781107593745331,0.6230351245710488
ecnn2,1,5,PM,6,0.4648519362346942,0.4612873089258552,0.4598089862539581,0.4427127355256585,0.4648519362346942
ecnn2,1,5,PM,7,0.5690541227538108,0.5716714478296381,0.5723533142876999,0.4689980504914668,0.5690769720469097
ecnn2,1,5,PM,8,0.5843847344137333,0.5905285137669597,0.586367757818487,0.5179994630537958,0.5843847344137333
ecnn2,1,5,PM,9,0.5911338245186801,0.5949715922194729,0.5947619010198775,0.5352912465168637,0.5911338245186801
ecnn2,1,5,PM,10,0.4791421150647596,0.4823669395245567,0.4800488557206805,0.4227706463167786,0.4791421150647596
ecnn2,1,5,PM,11,0.6087907297680587,0.6114794929765373,0.6103647475232893,0.5085147497915921,0.6088026992021218
ecnn2,1,5,PM,12,0.4891880313170788,0.4871445955952158,0.4854195359242916,0.4215349320036735,0.4891475616710427
ecnn3,1,1,AM,1,0.3160290256094214,0.3058965970359657,0.2888272411134544,0.112768425906415,0.31452168435436256
ecnn3,1,1,AM,2,0.5635039929933249,0.548281537482616,0.5347053571139613,0.1460387093360858,0.5650731557703912
ecnn3,1,1,AM,3,0.5321856428496208,0.5264477195793456,0.5322156451753223,0.2888933810276764,0.5340117139669079
ecnn3,1,1,AM,4,0.4734182238715212,0.4583845482176976,0.4380077860548315,0.1356848184958368,0.4688531203708444
ecnn3,1,1,AM,5,0.5410584512232338,0.5317996681276171,0.4863869297004245,0.14409900387670888,0.5444287513006316
ecnn3,1,1,AM,6,0.4413279156692163,0.4284937712085031,0.41220105826048015,0.14874687108342274,0.4441999305411529
ecnn3,1,1,AM,7,0.3635641747251054,0.4051326555373136,0.3040080339570185,0.2501977754074464,0.3856481847619444
ecnn3,1,1,AM,8,0.6085056523783616,0.6024594189579722,0.5270105885718271,0.16690809843354082,0.6097720550158351
ecnn3,1,1,AM,9,0.5874241439705908,0.5890027147963269,0.5687304116091482,0.3004324064133873,0.5862577955681229
ecnn3,1,1,AM,10,0.3815461594667402,0.3736498551620913,0.34365726310354305,0.1806255298249417,0.3845382180371024
ecnn3,1,1,AM,11,0.4864199563616897,0.4950923850141327,0.4524472435690058,0.20090192433335546,0.4981476013141025
ecnn3,1,1,AM,12,0.4227052517882866,0.4187618888296179,0.39959939988131465,0.1405895423576937,0.4243252878238801
ecnn3,1,1,PM,1,0.4805789728918583,0.4862818867089588,0.3998881634908049,0.2046753771920261,0.4956436813738651
ecnn3,1,1,PM,2,0.3681807290167449,0.4650056700936206,0.2488813436234401,0.2963197947421537,0.3994437522618831
ecnn3,1,1,PM,3,0.5096388799681639,0.4952004588483378,0.5067475331612515,0.2485885437000811,0.5043174255008233
ecnn3,1,1,PM,4,0.3889735754694037,0.4164580464843573,0.3169688258708621,0.2128926140551476,0.407076768417904
ecnn3,1,1,PM,5,0.4596426466587145,0.4605450404786528,0.3885164660188271,0.1793398824130341,0.4517067874423831
ecnn3,1,1,PM,6,0.3742314400751231,0.4523564278065434,0.2531493183216989,0.2618601242567659,0.41086289622199057
ecnn3,1,1,PM,7,0.5151992355336266,0.5030942023704125,0.4448864766171059,0.2845397836234897,0.5186597433396378
ecnn3,1,1,PM,8,0.4204804457269836,0.44231620437607744,0.3099394343655925,0.3333521638235734,0.4357829289769184
ecnn3,1,1,PM,9,0.5047895846975223,0.4922895097867998,0.5086485059853759,0.2467472724469192,0.4951326898232994
ecnn3,1,1,PM,10,0.3710858203562682,0.3524389783112226,0.34352567684239965,0.1317172582621599,0.3693954557370224
ecnn3,1,1,PM,11,0.372879527528182,0.45594871436687395,0.250335735427308,0.3469425498426519,0.4198986382202416
ecnn3,1,1,PM,12,0.4160854042894901,0.3999452311921673,0.3965824920973487,0.12746466618612026,0.4291757729375152
ecnn3,1,2,AM,1,0.5776544510085204,0.5598952080844388,0.5755719276382113,0.2727226761110101,0.5692137271546812
ecnn3,1,2,AM,2,0.5348161919468322,0.5213776536552897,0.5351468686672449,0.2805965891725578,0.5286530873564781
ecnn3,1,2,AM,3,0.5761306095502654,0.5714107163878508,0.5677812475115724,0.2799016721359959,0.5765660895769811
ecnn3,1,2,AM,4,0.5152849264818817,0.5068409558639231,0.5213560067988328,0.2975210525419168,0.5129380070841983
ecnn3,1,2,AM,5,0.6623390401106086,0.646229760849123,0.6668458637332039,0.3419627268847957,0.6552519268512763
ecnn3,1,2,AM,6,0.5208124351366225,0.5030350646731457,0.5196574822854017,0.2914307365420441,0.5199090597389785
ecnn3,1,2,AM,7,0.5475281427754121,0.5331146377310251,0.555078333341834,0.2598366887986888,0.5456767407391251
ecnn3,1,2,AM,8,0.5470759586667132,0.5370226333623581,0.5499494075325246,0.2932896953083289,0.5453052610403839
ecnn3,1,2,AM,9,0.6127736143128605,0.6043270144477826,0.6164146345701178,0.3059487781787745,0.6137652408313532
ecnn3,1,2,AM,10,0.5387536507849782,0.5247454875216199,0.5424976734537209,0.2628289546225448,0.5346300125335963
ecnn3,1,2,AM,11,0.5042733971706866,0.5087327628514596,0.4948401961730352,0.2682406484295981,0.5015074356252847
ecnn3,1,2,AM,12,0.5357926348110742,0.5212529862273444,0.5346310020054817,0.2797352886426045,0.5356177542317968
ecnn3,1,2,PM,1,0.5361776203114358,0.5239892444032996,0.5373722218756768,0.3040771566887205,0.5323770838197516
ecnn3,1,2,PM,2,0.5347757861959487,0.5164057097910849,0.5308833630947213,0.2892331341015846,0.5321053003589622
ecnn3,1,2,PM,3,0.5463859421225834,0.5296856505780368,0.5425781819791068,0.2820478174122633,0.541639504841319
ecnn3,1,2,PM,4,0.520023527446085,0.5123524594756349,0.5154072191415252,0.3116080856254307,0.5155280496005055
ecnn3,1,2,PM,5,0.6285585790323203,0.609865481674547,0.6329571695177606,0.2970809829840189,0.6168833914218017
ecnn3,1,2,PM,6,0.4405223685236668,0.4344502774889952,0.43363350183661614,0.2694269890937869,0.4383621674063191
ecnn3,1,2,PM,7,0.5563623892054492,0.5426757627712029,0.5641334181872568,0.2897156765735663,0.5478076803514614
ecnn3,1,2,PM,8,0.4993486598455434,0.4863278041939889,0.4917637134441022,0.2933954147252356,0.495743895499266
ecnn3,1,2,PM,9,0.5376989233615921,0.5283032097854394,0.5249638654993783,0.2910311772110945,0.5326911953258265
ecnn3,1,2,PM,10,0.5172857594502824,0.5079857183557667,0.5036098909473559,0.2530982420906531,0.5112682905096847
ecnn3,1,2,PM,11,0.5516372624060341,0.5358770576333794,0.5559111702035838,0.2596967268434307,0.5495128707104974
ecnn3,1,2,PM,12,0.4862770159080699,0.4819319893488543,0.4738771714468018,0.2660755150619086,0.4862380012814366
ecnn3,1,3,AM,1,0.5683343344433293,0.5623811720694878,0.5641159429797162,0.2937924214769914,0.5632816663308807
ecnn3,1,3,AM,2,0.534905914831868,0.5191354150565213,0.5367962884145789,0.32453020444538394,0.5321003085963193
ecnn3,1,3,AM,3,0.5454147874242167,0.5368946273189332,0.5498280186500579,0.29481498168396353,0.5451213517855475
ecnn3,1,3,AM,4,0.5280856023964802,0.5155248353133192,0.5268155969035909,0.3415260474905216,0.5241006792003733
ecnn3,1,3,AM,5,0.555544995547388,0.5304147224281321,0.5513168528301862,0.29411420104042346,0.5487404683659522
ecnn3,1,3,AM,6,0.511122907303814,0.4991126385401837,0.5071869589060033,0.300201069134875,0.5124228342073323
ecnn3,1,3,AM,7,0.4743664751873311,0.469251475278596,0.4667100012630264,0.2955588543888281,0.4740726548511989
ecnn3,1,3,AM,8,0.5182748294966935,0.5106610478120432,0.5111714630647585,0.3141049201329014,0.5204109123681053
ecnn3,1,3,AM,9,0.5490523336412582,0.529824932361604,0.5472818838759138,0.2694294512570892,0.5392692084153715
ecnn3,1,3,AM,10,0.5007240364303503,0.4863670016188365,0.4991494970980813,0.25313528539504204,0.4949574512328637
ecnn3,1,3,AM,11,0.4917953218548239,0.4833458856341866,0.4753152591295566,0.2743679570971352,0.4890368526289416
ecnn3,1,3,AM,12,0.4943282690570768,0.4901664927997226,0.4773145086832961,0.2943087750168798,0.4960667731786218
ecnn3,1,3,PM,1,0.4946649721807522,0.482244903183174,0.4934635032141141,0.2789855107421749,0.4877362459270882
ecnn3,1,3,PM,2,0.5639691544451501,0.5501620691953627,0.5609933591775824,0.29319743814753657,0.5598430454374113
ecnn3,1,3,PM,3,0.5464665531088525,0.5354053497333381,0.5447037146320165,0.30195042371480985,0.5419235666326468
ecnn3,1,3,PM,4,0.5306020585857445,0.5175872825531377,0.5345415196982434,0.2790771456293934,0.5273765512842449
ecnn3,1,3,PM,5,0.5155895265678139,0.5100429756304291,0.5140482288344368,0.32168143166574464,0.5125587807454762
ecnn3,1,3,PM,6,0.5455260536146377,0.5367681714901252,0.5389563860123427,0.2978553411207216,0.5396159939641718
ecnn3,1,3,PM,7,0.5735731887208798,0.5588684738371804,0.5753298374684599,0.3091760302402083,0.5678432872286818
ecnn3,1,3,PM,8,0.570281006531662,0.5630660973897523,0.5674875518770949,0.2925945958995293,0.5672973129390703
ecnn3,1,3,PM,9,0.5661616956589566,0.5597674771082547,0.5643812572155464,0.3193703519129098,0.5651558788309099
ecnn3,1,3,PM,10,0.6340751043497174,0.6279438360585325,0.6199272936815233,0.3359080249072104,0.6300209957298616
ecnn3,1,3,PM,11,0.5501624818134564,0.5414820984531906,0.5500619025166023,0.3018557498558478,0.5482611185289031
ecnn3,1,3,PM,12,0.6508894943614426,0.6379032426153592,0.6587228550356031,0.3064215791516384,0.6473311563200426
ecnn3,1,4,AM,1,0.5594037523065708,0.5424443784419846,0.5595720355909051,0.2808487104413228,0.5556092744430975
ecnn3,1,4,AM,2,0.5207514135861017,0.5169566650101293,0.5098335807056957,0.3274860649407729,0.5191869386684052
ecnn3,1,4,AM,3,0.5342903259677373,0.5245822575339121,0.5342022776480585,0.29264360762366043,0.5342861107621566
ecnn3,1,4,AM,4,0.5458288415545471,0.5370851756885284,0.5351261770938814,0.299650977889054,0.5415122139498909
ecnn3,1,4,AM,5,0.6040678130796158,0.5854221951534236,0.6092139847105547,0.2696063700507412,0.5963576161540102
ecnn3,1,4,AM,6,0.5572201414751917,0.5463097646157805,0.5574003567191186,0.2827758367462433,0.5563963576107245
ecnn3,1,4,AM,7,0.5679921199320866,0.5634181716161559,0.5615379732766426,0.31450783845237124,0.5714800318679116
ecnn3,1,4,AM,8,0.5615062412535895,0.5514642859962287,0.5573604471881438,0.2882346302906015,0.5582403613500894
ecnn3,1,4,AM,9,0.6000265025106701,0.5939349946482125,0.5997307235583622,0.2820668205467454,0.5952118170796352
ecnn3,1,4,AM,10,0.5570130314357409,0.5667023657212371,0.5345852718801584,0.3342787868328654,0.5612056491182914
ecnn3,1,4,AM,11,0.5312155712649953,0.5293490680833822,0.5206178268310694,0.3042214944503553,0.5311945591510001
ecnn3,1,4,AM,12,0.4888046665552165,0.4826808328288104,0.4716999977179422,0.2901501901861277,0.4888983733576121
ecnn3,1,4,PM,1,0.5943967603591389,0.583445640255464,0.5981687729317898,0.25688819028844634,0.5912316264148244
ecnn3,1,4,PM,2,0.5183913309789561,0.51266919227049,0.5057267835499065,0.3031586830464335,0.5109209415846327
ecnn3,1,4,PM,3,0.5644275344674615,0.5526958148998357,0.5630767320138532,0.3029911015649747,0.5585013752377176
ecnn3,1,4,PM,4,0.4992509378956098,0.4968962187449728,0.4771670889905652,0.2946528870446389,0.4983413740701738
ecnn3,1,4,PM,5,0.5396167669011026,0.5250218464175546,0.5499507576603119,0.26642268712143136,0.5353757291285987
ecnn3,1,4,PM,6,0.5154554584374837,0.5043795542086178,0.5137098588087317,0.3139248106526191,0.513125321441968
ecnn3,1,4,PM,7,0.5754356918747348,0.5773506400098501,0.5710785613757612,0.3353606266056478,0.5767954994528782
ecnn3,1,4,PM,8,0.4479857995995346,0.4669762193908475,0.4054649821895672,0.3422225106879869,0.4608194201222887
ecnn3,1,4,PM,9,0.6033633061400538,0.5983464037784272,0.6109883102920526,0.2951636583669117,0.5971772169777769
ecnn3,1,4,PM,10,0.5300934907044178,0.5104299840925915,0.5353450438950565,0.2951136828514336,0.5194337870276827
ecnn3,1,4,PM,11,0.5424286016376271,0.5386868639259739,0.5351571680974583,0.2906017010858649,0.5404514614625118
ecnn3,1,4,PM,12,0.4911308754030245,0.481565744283808,0.4764665367172445,0.30018341827141953,0.4853558969898691
ecnn3,1,5,AM,1,0.5364140903282207,0.5274363395352081,0.5332022869473844,0.2946448080646931,0.5351379586873497
ecnn3,1,5,AM,2,0.5278453879393901,0.5239052955828449,0.5228400925700273,0.3403847606051562,0.5277889384035147
ecnn3,1,5,AM,3,0.5959239338148802,0.5691614213330641,0.6004912036740544,0.2718090240523785,0.5838632264667376
ecnn3,1,5,AM,4,0.5751509495996728,0.5731626556307473,0.5685754662787713,0.34444966843761043,0.5754743804813094
ecnn3,1,5,AM,5,0.5080883131848606,0.4919432676963372,0.500263319341125,0.2830405533168845,0.5039583588820434
ecnn3,1,5,AM,6,0.528486496795228,0.5101677860782362,0.5341961034905559,0.30803110632655484,0.5286199545805532
ecnn3,1,5,AM,7,0.5321737832922934,0.5284765585282729,0.5279039009087271,0.3139701407935924,0.5318578068120234
ecnn3,1,5,AM,8,0.5150970260796668,0.5119665359437164,0.5123412974361616,0.35813405059737546,0.5123073184208836
ecnn3,1,5,AM,9,0.5587570793292707,0.5352945367634495,0.5615636579285537,0.2662325268009851,0.5450785499525223
ecnn3,1,5,AM,10,0.5745190156780383,0.5593566105515931,0.5790184972275121,0.2952699358355762,0.5647917342502061
ecnn3,1,5,AM,11,0.5641896570237064,0.5528781575446964,0.5635903736715444,0.3032084764351913,0.5601667419337902
